SAMPLE	DATASET	CONTINENT	SUBREGION	COUNTRY	POPULATION	GENOTYPING_METHOD
1000G_NA18993	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA18994	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA18995	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA18997	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA18998	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA18999	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA19000	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA19001	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA19002	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA19003	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA19004	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA19005	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA19006	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA19007	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA19009	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA19010	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA19011	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA19012	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA19017	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19019	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19020	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19023	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19024	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19025	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19026	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19027	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19028	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19030	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19031	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19035	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19036	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19037	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19038	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19041	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19042	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19043	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19044	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19046	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19054	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA19055	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA19056	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA19057	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA19058	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA19059	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA19060	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA19062	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA19063	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA19064	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA19065	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA19066	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA19067	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA19068	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA19070	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA19072	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA19074	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA19075	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA19076	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA19077	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA19078	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA19079	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA19080	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA19081	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA19082	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA19083	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA19084	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA19085	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA19086	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA19087	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA19088	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA19089	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA19090	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA19091	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA19092	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19093	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19094	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19095	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19096	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19097	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19098	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19099	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19100	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19101	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19102	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19103	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19104	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19105	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19107	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19108	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19109	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19113	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19114	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19115	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19116	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19117	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19118	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19119	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19120	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19121	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19122	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19123	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19127	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19128	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19129	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19130	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19131	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19132	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19137	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19138	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19139	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19140	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19141	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19142	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19143	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19144	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19145	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19146	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19147	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19148	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19149	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19150	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19151	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19152	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19153	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19154	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19159	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19160	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19161	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19166	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19171	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19172	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19173	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19174	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19175	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19176	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19177	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19184	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19185	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19186	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19189	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19190	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19191	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19195	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19196	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19197	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19198	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19199	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19200	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19201	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19202	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19203	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19204	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19205	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19206	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19207	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19208	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19209	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19210	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19211	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19213	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19214	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19215	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19221	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19222	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19223	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19224	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19225	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19226	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19235	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19236	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19237	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19238	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19239	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19240	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19247	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19248	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19249	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19252	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19254	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19256	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19257	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19258	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA19307	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19308	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19309	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19310	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19311	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19312	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19313	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19314	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19315	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19316	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19317	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19318	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19319	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19320	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19321	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19323	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19324	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19327	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19328	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19331	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19332	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19334	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19338	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19346	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19347	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19350	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19351	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19352	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19355	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19359	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19360	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19371	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19372	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19373	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19374	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19375	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19376	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19377	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19378	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19379	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19380	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19381	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19382	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19383	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19384	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19385	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19390	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19391	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19393	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19394	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19395	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19396	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19397	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19398	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19399	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19401	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19403	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19404	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19428	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19429	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19430	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19431	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19432	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19434	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19435	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19436	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19437	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19438	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19439	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19440	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19443	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19444	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19445	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19446	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19448	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19449	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
